settlement_id,gps_visit_status,missed_indicator,x_32632,y_32632,analysis_scenario,weights_specification,neighbour_count,local_moran_i,quadrant,raw_permutation_p_value,fdr_adjusted_p_value,raw_significant,fdr_adjusted_significant,spatial_lag,local_cluster_raw,local_cluster_fdr
S00649,unvisited,1,322141.6144974165,1240619.5557912071,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.31791249084044426,4,0.109,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00650,unvisited,1,330794.45605256106,1239539.49899746,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00651,visited,0,320251.0757338296,1241548.2018560725,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.4963015350157217,3,0.081,0.9032180685358256,False,False,0.875,Not significant,Not significant
S00652,unvisited,1,322020.10221718834,1243246.170333843,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.652,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00653,unvisited,1,314460.0131517537,1249826.1861925584,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.827,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00654,unvisited,1,324076.2745398249,1255186.517054544,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.637,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00655,visited,0,321043.8142140856,1242218.3220510506,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.4963015350157217,3,0.093,0.9032180685358256,False,False,0.875,Not significant,Not significant
S00656,unvisited,1,323496.2442452094,1236620.6127126638,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.822,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00657,unvisited,1,321250.0972335434,1243257.3105929147,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.639,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00658,unvisited,1,324044.9834070348,1241578.18849036,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.831,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00659,ambiguous,1,321154.3979205595,1245382.5910882489,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.202,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00660,unvisited,1,303998.73325475585,1209530.8529364343,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.952,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00661,visited,0,306028.56617780915,1209190.9690243583,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.4963015350157218,3,0.082,0.9032180685358256,False,False,0.875,Not significant,Not significant
S00662,unvisited,1,303778.72993074823,1207001.5128447392,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00663,unvisited,1,302558.7415564708,1208706.9834113154,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.64,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00664,unvisited,1,304140.5378830887,1206490.8278635542,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.661,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00665,unvisited,1,299103.64679489564,1208101.2336084542,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.668,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00666,unvisited,1,323823.34339283383,1210227.185659232,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.637,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00667,unvisited,1,316783.5258896352,1201114.286204609,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.619,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00668,unvisited,1,328700.2630908203,1212681.7360374597,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.946,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00669,unvisited,1,328945.3377485139,1210941.2025862592,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.642,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00670,unvisited,1,303615.3975309511,1207278.601538734,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.659,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00671,unvisited,1,301267.2792007682,1205978.289040675,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.664,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00672,unvisited,1,316624.0669550365,1200255.0069037445,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.619,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00673,unvisited,1,327617.67746277957,1209758.9290931048,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.641,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00674,unvisited,1,303069.68264663476,1208901.6187613434,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.656,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00675,unvisited,1,326492.72521616216,1209518.1610491509,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.666,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00676,unvisited,1,325606.8507561604,1205825.2585664953,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.649,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00677,unvisited,1,321443.9523030853,1200545.1345336123,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.658,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00678,unvisited,1,329800.0093085754,1211920.442926533,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.66,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00679,unvisited,1,305157.5339258759,1208030.567301755,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.19,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00680,unvisited,1,317543.29413315235,1200627.8169313904,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.621,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00681,unvisited,1,323412.5804214668,1210312.0119457236,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.641,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00682,unvisited,1,314314.68398789054,1210545.7352360317,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.66,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00683,unvisited,1,317353.75509068125,1201335.3672063749,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.629,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00684,unvisited,1,327738.22947813297,1209211.8753392303,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.652,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00685,unvisited,1,321321.56219575193,1200802.639530212,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.658,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00686,unvisited,1,328186.2718613692,1210488.6560325176,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.643,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00687,unvisited,1,321551.88562127284,1202094.7088266471,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.649,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00688,unvisited,1,329859.62602660723,1211527.9072766239,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.991,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00689,unvisited,1,317358.00985298096,1199601.9793620396,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.642,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00690,unvisited,1,319492.7632493748,1201614.485139448,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.65,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00691,ambiguous,1,313839.19456488814,1211303.6150783787,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.675,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00692,unvisited,1,301430.944365752,1208743.173549797,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.648,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00693,unvisited,1,329669.5225041506,1211712.3941110717,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.655,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00694,unvisited,1,320646.77479309094,1200672.429731937,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.651,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00695,unvisited,1,320247.2060933657,1204158.5305594692,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.644,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00696,unvisited,1,327816.39594770095,1213020.2881450504,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.82,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00697,unvisited,1,330075.89396927913,1211626.4513904273,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.991,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00698,unvisited,1,309076.6090013209,1208336.341769164,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.3179124908404444,4,0.106,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00699,unvisited,1,316386.6286086582,1196377.6388622422,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.81,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00700,unvisited,1,301301.59460641514,1207558.8159088963,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.648,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00701,unvisited,1,327335.5023261337,1210020.4546583889,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.629,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00702,unvisited,1,309548.94666099985,1203998.3670835728,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.648,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00703,unvisited,1,328286.1039022832,1211670.1354143294,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.959,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00704,unvisited,1,322632.41310672293,1201493.9251997848,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.654,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00705,unvisited,1,303993.64141685946,1208710.27053553,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.647,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00706,unvisited,1,309910.0559691291,1209926.5822782556,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.204,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00707,unvisited,1,309754.2829766985,1203579.7043215958,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.639,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00708,unvisited,1,309318.94085425534,1196529.6751564406,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.655,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00709,unvisited,1,325731.56082672824,1211763.1963851224,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.668,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00710,unvisited,1,320535.163726029,1205245.0937462084,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.607,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00711,unvisited,1,328466.28473837895,1212770.8915563866,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.947,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00712,unvisited,1,329638.23148012045,1210839.8325635877,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.991,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00713,unvisited,1,305475.5848263559,1209463.2606700738,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.201,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00714,unvisited,1,328939.9341568776,1210279.1094444813,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.95,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00715,unvisited,1,325929.8079935595,1206265.6776365961,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.646,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00716,unvisited,1,324939.5252224313,1209349.163376792,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.667,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00717,unvisited,1,307080.30794456677,1195658.8982174387,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.638,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00718,unvisited,1,321196.598742331,1199462.7712938911,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.65,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00719,unvisited,1,306328.7527545175,1209804.050062049,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.31791249084044443,4,0.093,0.9032180685358256,False,False,0.625,Not significant,Not significant
S00720,unvisited,1,318400.35244149994,1209326.541929583,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.662,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00721,unvisited,1,329070.9726546667,1210928.9364199447,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603246,4,0.991,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00722,unvisited,1,327064.88382801105,1209295.5911800729,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.667,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00723,ambiguous,1,329195.5072337027,1212537.7997341754,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.656,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00724,unvisited,1,328244.3658782533,1213683.0509341396,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.632,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00725,unvisited,1,327202.90400700714,1212269.4590685212,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.822,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00726,unvisited,1,301472.85695595574,1207531.2364713093,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.653,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00727,unvisited,1,326920.26444070274,1212936.169173913,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.657,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00728,unvisited,1,328880.0077592213,1210884.4661641335,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.631,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00729,unvisited,1,308585.7179148714,1201994.0319728784,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.651,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00730,unvisited,1,301217.3997834987,1206265.662736412,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.658,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00731,unvisited,1,319134.44046412106,1202915.2869772608,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.651,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00732,unvisited,1,323514.6167808326,1212321.1070773012,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.653,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00733,unvisited,1,302199.9345225923,1206514.5441243495,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.652,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00734,unvisited,1,321180.9169000229,1205724.213861859,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.629,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00735,visited,0,305594.44396487344,1208725.5855378564,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.496301535015722,3,0.07,0.9032180685358256,False,False,0.875,Not significant,Not significant
S00736,unvisited,1,309763.9670029189,1209786.6035473412,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.18157305302102383,4,0.203,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00737,unvisited,1,303856.3273800579,1209077.695858869,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.632,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00738,unvisited,1,326217.81639327295,1212772.1830889669,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.664,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00739,unvisited,1,302755.16547570867,1207456.5197127254,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.636,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00740,unvisited,1,304385.810892476,1207939.3274324518,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.952,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00741,unvisited,1,299622.8377409175,1208225.7436353555,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.654,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00742,ambiguous,1,301613.55803583947,1208513.412179426,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.645,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00743,unvisited,1,318223.1453830722,1202458.2224842762,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.614,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00744,visited,0,328106.6701806581,1212200.903596833,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.9996096799375472,2,0.049,0.9032180685358256,True,False,1.0,Low-High outlier,Not significant
S00745,unvisited,1,307874.0960498473,1204577.6252330085,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.653,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00746,unvisited,1,306002.47633005737,1206665.370696294,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.045233615201603274,4,0.828,0.9645981308411214,False,False,0.875,Not significant,Not significant
S00747,unvisited,1,323928.83036729204,1208568.8499927483,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.654,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00748,visited,0,308855.42589319515,1210238.3259045773,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.496301535015722,3,0.066,0.9032180685358256,False,False,0.875,Not significant,Not significant
S00749,unvisited,1,300109.2853052546,1207221.625442007,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.655,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00750,unvisited,1,314946.0265816358,1207164.5573085367,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.659,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00751,unvisited,1,303173.2229543339,1209398.3711215171,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.629,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00752,unvisited,1,327032.17423559655,1213100.3935115659,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.663,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00753,ambiguous,1,315731.46223522024,1211482.244076967,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.643,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00754,unvisited,1,328995.5612337648,1211204.197587204,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.654,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00755,unvisited,1,316954.219645069,1207154.1511169754,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.651,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00756,unvisited,1,326957.6932802127,1209741.257906116,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.66,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00757,unvisited,1,328034.26548707613,1213404.41085454,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.646,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00758,unvisited,1,302038.17386671214,1206650.9173571726,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.646,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00759,unvisited,1,326752.05374732334,1213288.5823190035,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.653,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00760,ambiguous,1,328771.2017025885,1212304.512266231,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.04523361520160325,4,0.951,0.9973893010542756,False,False,0.875,Not significant,Not significant
S00761,unvisited,1,327470.7339490395,1213695.2872096596,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.663,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00762,unvisited,1,320256.7530109057,1198182.2655967064,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.661,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00763,unvisited,1,327928.25635082135,1208570.882881383,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.671,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00764,unvisited,1,307498.2836013864,1207467.2717969902,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,-0.1815730530210239,4,0.134,0.9032180685358256,False,False,0.75,Not significant,Not significant
S00765,unvisited,1,304283.36072995747,1206071.933803957,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.666,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00766,unvisited,1,302755.09498584864,1207004.948572563,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.662,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00767,unvisited,1,302675.6254310014,1206145.8659106325,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.644,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00768,unvisited,1,302309.782855336,1207350.6572372778,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.663,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00769,unvisited,1,324527.2156152538,1212327.5286609514,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.629,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00770,unvisited,1,326549.8247950983,1208756.29240104,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.649,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00771,unvisited,1,330008.9449966029,1212948.6010149159,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.649,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00772,unvisited,1,326666.5106279226,1209910.364983647,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.662,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00773,unvisited,1,325009.0623891201,1211308.534549215,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.661,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00774,unvisited,1,324379.1263583379,1208451.9666125998,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.653,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00775,unvisited,1,317524.5061182595,1200870.2812078511,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.631,0.9032180685358256,False,False,1.0,Not significant,Not significant
S00776,unvisited,1,324643.16034395073,1211871.734769328,sensitivity_knn8_ambiguous_as_missed,knn_k8_binary_row_standardized,8,0.09110582261781731,1,0.647,0.9032180685358256,False,False,1.0,Not significant,Not significant
