name,label,settlement_type,ward_code,ward_name,lga_code,lga_name,state_code,state_name,longitude,latitude,target_population_under5
S01808,Oljita,Hamlet,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.98275,10.81445,14.0
S01829,Olsharu,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,8.004946,10.775678,103.0
S01805,Satsina,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.975632,10.818057,16.0
S01825,Sukodu-Kofar,Settlement,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.893172,10.88498,62.0
S01802,Tajisa-Tsakiya,Hamlet,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.996274,10.754299,14.0
S01807,Talayi,Settlement,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.999655,10.761653,72.0
S01838,Umtsisa,Hamlet,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.999175,10.74903,40.0
S01813,Umyoni,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.992598,10.798116,19.0
S01801,Uzkodu,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.97257,10.888123,39.0
S01828,Wabewo,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,8.012365,10.853734,112.0
S01832,Watina,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.898541,10.874006,63.0
S01794,Yetsiri,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.895229,10.866714,45.0
S01814,Yezashi,Hamlet,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.979072,10.790237,17.0
S01797,Zabeja,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.98265,10.9094,93.0
S01803,Zasani-Yamma,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.894288,10.862059,199.0
S01798,Zazami,Village,W028,Wangoja,LGA04,Ilela,BAN,Bansara,7.867376,10.833874,81.0
S01914,Admaja,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.973795,10.995634,12.0
S01903,Adshayi,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.932343,11.116075,69.0
S01872,Agberi,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.999662,10.96323,20.0
S01867,Agwaja,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.948835,11.099454,25.0
S01863,Balaba,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.990207,10.988249,16.0
S01879,Banawo,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.979814,10.969328,13.0
S01880,Batsidu,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.948511,11.071882,40.0
S01899,Batsina,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.932175,11.086319,78.0
S01886,Batsiwa,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.967354,11.072566,47.0
S01869,Bijija,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.950247,11.083965,70.0
S01923,Dabashi,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.990045,10.990628,24.0
S01868,Dadeshi,Urban block,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.978015,11.048466,218.0
S01877,Dajifa,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.95211,11.104826,10.0
S01847,Dajitu-Yamma,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.883892,10.980744,90.0
S01884,Dodude,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.995313,10.994658,35.0
S01918,Dongofa-Yamma,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.891347,10.977307,29.0
S01844,Dozasa,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.955321,11.065601,159.0
S01890,Ekdutu,Urban block,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.913761,11.061333,207.0
S01898,Ekmama,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.950259,11.081098,28.0
S01895,Entsifa,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.977751,11.063497,71.0
S01922,Enwani-Arewa,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.94189,11.075063,15.0
S01901,Fabawa,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.973305,11.04609,45.0
S01897,Fadusa,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.934501,11.02516,8.0
S01861,Famata,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.963706,11.095376,7.0
S01904,Fayoma,Urban block,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.973011,10.983914,140.0
S01887,Gubata,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.961735,10.979876,3.0
S01892,Gubewo,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.962355,10.957669,49.0
S01860,Haduwa,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.959698,11.081016,63.0
S01917,Haraja-Kudu,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.996293,10.997381,49.0
S01911,Harimi,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.950605,10.972447,51.0
S01852,Hawani,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.945633,11.08869,143.0
S01864,Ibbana,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.882205,11.0159,96.0
S01913,Irnari-Kudu,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.969429,10.966818,127.0
S01871,Irriko,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.971001,10.945976,9.0
S01866,Jideyi,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.980657,11.088125,18.0
S01894,Jikode,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.95346,10.967273,97.0
S01882,Jikowa,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.090899,11.030737,6.0
S01907,Jingota,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.973838,11.059108,51.0
S01900,Kabade,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.971942,11.05383,27.0
S01885,Kaduna,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.964739,11.056089,65.0
S01919,Kasale,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.913198,11.09099,102.0
S01862,Kayoma-Gabas,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.920839,11.017895,63.0
S01875,Kazaba,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.878863,10.963283,47.0
S01850,Kazari,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.957189,11.097659,43.0
S01865,Kumale,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.965419,11.07436,4.0
S01883,Kutiba-Kudu,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.949667,11.092676,51.0
S01878,Loduwo-Kofar,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.937905,11.051723,59.0
S01902,Losaja-Yamma,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.867454565394065,11.107553,14.0
S01891,Loshashi,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.978754,10.937983,83.0
S01921,Mabawa,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.934009,11.092664,45.0
S01876,Malaru,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.961339,11.097738,28.0
S01859,Matsifa,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.932452,11.106166,149.0
S01915,Nuberu,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.988827,11.082303,114.0
S01909,Nuduri,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.961466,11.096976,153.0
S01855,Nukoma,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.037179,10.956311,116.0
S01905,Okbeta,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.916782,11.089739,63.0
S01873,Okluma-Tudun,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.034917,11.043412,81.0
S01845,Okshasa,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.020255,11.062555,69.0
S01856,Olduni,Urban block,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.969858,11.086713,187.0
S01888,Ollule-Gabas,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.956423,11.080685,23.0
S01910,Rilama,Urban block,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.96314,11.090351,177.0
S01849,Ritide,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.964321,11.062627,23.0
S01906,Sabeja,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.930104,11.11917,89.0
S01851,Saduwo-Tsakiya,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.010251,11.083194,44.0
S01846,Sawadu,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.967322,11.082462,13.0
S01881,Sulale,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.933857,11.042655,117.0
S01912,Tasami,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.911336,11.076212,27.0
S01893,Tasashi,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.066637,10.99041,16.0
S01924,Umngode,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.054246,10.98586,40.0
S01858,Umrima-Tsakiya,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.980798,10.978002,30.0
S01916,Umsani-Kofar,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.97165,10.957269,116.0
S01870,Uzduta,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.982679,11.084549,60.0
S01896,Uzmata,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.029611,10.950799,18.0
S01854,Wabama,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.948728,11.075291,24.0
S01920,Wanawa,Settlement,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.929695,10.975349,23.0
S01848,Wariyi,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.917846,11.055759,51.0
S01889,Watsima-Tudun,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.009979,10.939206,20.0
S01874,Wawayi-Kofar,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.949846,11.078052,6.0
S01908,Yeluru,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.94439,11.075485,102.0
S01853,Yeraba,Village,W029,Wangoni,LGA04,Ilela,BAN,Bansara,7.950862,10.986106,60.0
S01857,Zawana,Hamlet,W029,Wangoni,LGA04,Ilela,BAN,Bansara,8.013091,10.959745,22.0
S01935,Adberu,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.965318,10.68576,18.0
S01928,Addude,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.90864,10.616789,61.0
S01964,Bashasa-Sabo,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.900494,10.625391,11.0
S01950,Biduja,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.90101,10.631634,54.0
S01941,Biluja,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.030519,10.572812,5.0
S01939,Bizadu,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.992559,10.522718,7.0
S01958,Doberi,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.902023,10.642819,23.0
S01981,Dolako,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.91776,10.62823,15.0
S01930,Eklutu,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.034663,10.585543,16.0
S01971,Fabani,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.900882,10.628936,13.0
S01963,Fadena,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.93925,10.655527,58.0
S01925,Fakotu,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.909216,10.619826,25.0
S01952,Fangowo,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.970665,10.71235,24.0
S01954,Gukodu,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.889799,10.625422,53.0
S01961,Hajita,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.983867,10.687739,50.0
S01946,Halumi,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.904647,10.637953,26.0
S01945,Haritu,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.913922,10.634572,20.0
S01986,Hayoshi,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.97205,10.592382,90.0
S01933,Ibngofa-Gabas,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.983709531247099,10.60637,59.0
S01969,Ibsaba,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.915246,10.63982,16.0
S01962,Ibtija,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.916408,10.631918,19.0
S01955,Ibyode,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.014304,10.698508,99.0
S01947,Irdemi,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.95043,10.648022,56.0
S01979,Irluna,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.93322,10.545773,194.0
S01938,Jinadu,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.035823,10.577437,26.0
S01957,Jingosa,Urban block,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.9499,10.626289,322.0
S01975,Jirana,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.110217,10.646204,32.0
S01974,Kaluba,Urban block,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.053136,10.573198,449.0
S01934,Karata,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.91064,10.581029,49.0
S01983,Kudeko,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.049116,10.582867,54.0
S01977,Kushama,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.88339,10.630549,46.0
S01948,Lokoma,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.893705,10.654249,70.0
S01976,Nubedu,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.922314,10.638335,28.0
S01968,Nukona,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.016917,10.642766,11.0
S01985,Nulule,Urban block,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.0036,10.566888,317.0
S01978,Nuzari,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.893333,10.625727,71.0
S01989,Ollawa,Urban block,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.956037,10.554798,295.0
S01956,Oltsiwa,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.03777,10.578977,27.0
S01927,Ringoru,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.080886,10.580473,17.0
S01959,Riyodu,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.907097,10.630835,53.0
S01929,Riyoyi,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.922213,10.685362,122.0
S01932,Salawo,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.930858,10.598964,18.0
S01944,Satsiyi-Gabas,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.03489,10.557761,20.0
S01987,Sawayi,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.894225,10.608997,17.0
S01972,Subewo,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.001896,10.556899,17.0
S01943,Suriri,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.925796,10.621056,63.0
S01960,Taladu,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.014421,10.544948,104.0
S01988,Tamawa,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.931521,10.629319,26.0
S01926,Umbafa,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.892781,10.677711,40.0
S01973,Umdedu,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.90043,10.631658,45.0
S01965,Umjiru,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.899882,10.645977,39.0
S01966,Umluri-Sabo,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.933529,10.739756,80.0
S01940,Ummatu,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.910669,10.606843,126.0
S01984,Umrade,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.883379,10.673027,3.0
S01931,Umrifa,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.940587,10.662706,131.0
S01980,Umwade,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.910645,10.594629,69.0
S01949,Uzdude,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.892708,10.620936,71.0
S01936,Uzzashi,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.93932,10.590878,78.0
S01953,Walumi,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.01039,10.588288,25.0
S01982,Wamawa,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.998105,10.676894,27.0
S01967,Watside,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.929295,10.648206,63.0
S01937,Yelafa,Hamlet,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.908404,10.633425,16.0
S01970,Yengoru,Village,W030,Yeride,LGA04,Ilela,BAN,Bansara,8.067327,10.581241,93.0
S01951,Yewatu,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.917615,10.609291,21.0
S01942,Zangori-Sabo,Settlement,W030,Yeride,LGA04,Ilela,BAN,Bansara,7.934236,10.695327,90.0
S01320,Adberi,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.5643,11.401208,75.0
S01285,Adduna,Settlement,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.565983,11.392797,7.0
S01321,Agkoja,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.606978,11.412736,75.0
S01278,Agrimi,Settlement,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.528006,11.42467,25.0
S01299,Doshasa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.522539,11.388401,114.0
S01287,Dotsile,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.553456,11.394998,14.0
S01290,Fariwo-Gabas,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.545013,11.394234,10.0
S01281,Gudeba,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.544677,11.382806,14.0
S01294,Habayi,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.550649,11.429855,159.0
S01283,Habeba-Tudun,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.539543,11.413768,72.0
S01282,Hanatu,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.552656,11.373503,21.0
S01310,Hasani-Kofar,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.528854,11.392147,14.0
S01306,Hatsima-Tudun,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.636696,11.525499,31.0
S01292,Irduma-Gabas,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.583243,11.567145,19.0
S01318,Irmami,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.552848,11.416146,18.0
S01319,Kajiba,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.533401,11.383324,49.0
S01313,Kangode,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.514418,11.408594,168.0
S01303,Kutiko,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.558117,11.385108,4.0
S01302,Lojiwa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.514916,11.417762,60.0
S01300,Lokofa-Yamma,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.576572,11.406937,15.0
S01307,Lotina-Tudun,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.556035,11.417301,49.0
S01288,Lotiru-Tsakiya,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.635423,11.560235,123.0
S01295,Maberu,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.54716,11.384025,28.0
S01311,Makoni,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.557902,11.393048,73.0
S01304,Mamasa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.559203,11.423353,73.0
S01308,Olsani,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.539526,11.43052,129.0
S01312,Sakoja-Arewa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.559991,11.394051,74.0
S01286,Saluba,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.510887,11.406867,101.0
S01316,Saluna,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.60005,11.408952,69.0
S01296,Sariwa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.526032,11.398969,75.0
S01289,Umdudu-Sabo,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.531806,11.397696,12.0
S01291,Umjima-Arewa,Settlement,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.518154,11.394,28.0
S01317,Umrafa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.592967,11.424878,88.0
S01315,Uzrama-Arewa,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.57098,11.406035,44.0
S01280,Uztide,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.525886,11.395172,133.0
S01297,Uztsisa-Kudu,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.538425,11.406433,90.0
S01301,Walade,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.566144,11.422329,52.0
S01305,Wangori,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.550073,11.391115,7.0
S01298,Wasadu,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.535106,11.412217,8.0
S01279,Yebeba-Tudun,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.528544,11.396788,23.0
S01314,Yedeyi,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.523566,11.399185,116.0
S01284,Yeyotu,Hamlet,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.531613,11.41437,19.0
S01309,Zakona,Settlement,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.579336,11.380186,111.0
S01293,Zawama,Village,W017,Bazasa,LGA03,Katsuma,BAN,Bansara,7.531458,11.396017,15.0
S01781,Agmana,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.899721,11.463895,20.0
S01783,Badeko,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.917479,11.461679,35.0
S01755,Bakodu,Settlement,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.924013,11.466326,27.0
S01785,Baluko,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.915028,11.477601,14.0
S01756,Bangoni,Settlement,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.76258,11.325954,60.0
S01774,Damafa,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.913179,11.509624,55.0
S01784,Dongoyi,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.928292,11.456452,44.0
S01787,Ekkota-Sabo,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.931629,11.453684,9.0
S01767,Eklafa,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.944277,11.469164,104.0
S01782,Ensadu,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.912132,11.493044,31.0
S01773,Haluni,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.92202,11.47751,35.0
S01786,Harana,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.913459,11.477113,50.0
S01761,Hariko-Yamma,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.942276,11.446681,89.0
S01757,Ibsaru,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.930676,11.458423,57.0
S01778,Ibwama,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.923554,11.484527,3.0
S01764,Irdushi-Kudu,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.900672,11.497259,176.0
S01790,Irkona,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.944243,11.505726,6.0
S01769,Irshaja-Sabo,Urban block,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.909526,11.469198,228.0
S01788,Irtitu,Settlement,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.906094,11.465339,24.0
S01776,Kabaja,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.882344,11.451451,36.0
S01772,Lodeyi,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.902499,11.480966,25.0
S01765,Okshawo,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.910087,11.498205,89.0
S01770,Oldedu,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.805738,11.455498,17.0
S01766,Olngori,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.974357,11.455849,166.0
S01779,Oltidu,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.915413,11.463292,77.0
S01758,Ridudu,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.918996,11.475755,11.0
S01760,Rilana-Kudu,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.894834,11.46639,14.0
S01768,Rinana,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.891669,11.378252,94.0
S01780,Sakowo,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.912788,11.483848,111.0
S01789,Sunari-Tsakiya,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.919215,11.466865,21.0
S01763,Tangodu,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.898295,11.450616,72.0
S01762,Umyota,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.925016,11.461442,19.0
S01759,Uzluru,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.910705,11.455235,66.0
S01791,Wakoma-Yamma,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.943979,11.490658,62.0
S01771,Yengodu,Village,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.924031,11.462033,66.0
S01775,Yeyori-Arewa,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.902314,11.48144,8.0
S01777,Zashaba,Hamlet,W027,Daberi,LGA03,Katsuma,BAN,Bansara,7.928873,11.466221,24.0
S02184,Adngota,Settlement,W034,Dodeta,LGA03,Katsuma,BAN,Bansara,8.257833,11.186682,39.0
S02199,Adshale,Settlement,W034,Dodeta,LGA03,Katsuma,BAN,Bansara,8.168755,11.307831,27.0
